train losses     16:	0.6325	0.4565	0.3482	0.3484	0.3282	0.3203	0.631	0.6679	0.4576	0.4631	1.496	1.509	1.445	1.449	
train losses     17:	0.6412	0.4543	0.3462	0.3449	0.3282	0.3202	0.6298	0.6652	0.4571	0.4629	1.498	1.511	1.446	1.448	
train losses     18:	0.644	0.4517	0.3429	0.3424	0.3281	0.3199	0.6256	0.6621	0.457	0.4626	1.495	1.508	1.445	1.449	
train losses     19:	0.6443	0.4492	0.3413	0.3391	0.3279	0.3195	0.6242	0.6603	0.4567	0.4626	1.495	1.508	1.445	1.448	
train losses     20:	0.6379	0.4486	0.343	0.3384	0.3279	0.3194	0.6232	0.6588	0.4565	0.4622	1.492	1.505	1.444	1.448	

val losses       20:	0.6162	0.4418	0.3257	0.3336	0.3294	0.3215	0.6426	0.6719	0.4403	0.4487	1.564	1.569	1.531	1.512	 | 0.7677 mean
                     	1.516	1.202	0.8641	0.898	0.8681	0.8484	1.842	1.907	1.221	1.225	4.569	4.555	4.353	4.287	 | 2.695 quantile
                      	6.803	3.705	3.03	3.34	2.983	3.041	7.107	6.45	3.006	3.076	15.11	14.48	9.854	9.697	 | 15.11 max

train losses     21:	0.6384	0.4474	0.3384	0.3355	0.3278	0.3191	0.6213	0.6563	0.4564	0.4622	1.492	1.505	1.444	1.448	
train losses     22:	0.6297	0.445	0.3361	0.3344	0.3276	0.319	0.6212	0.6569	0.4562	0.4618	1.49	1.503	1.443	1.447	
train losses     23:	0.6387	0.4433	0.3352	0.3335	0.3276	0.3188	0.6205	0.6555	0.456	0.4616	1.49	1.503	1.444	1.448	
train losses     24:	0.6354	0.4423	0.3352	0.3321	0.3275	0.3188	0.6193	0.6535	0.456	0.4616	1.487	1.501	1.444	1.448	
train losses     25:	0.6295	0.4418	0.3356	0.333	0.3277	0.3188	0.6194	0.6539	0.456	0.4614	1.488	1.501	1.443	1.447	
train losses     26:	0.6473	0.4405	0.336	0.3321	0.3275	0.3186	0.618	0.6522	0.4558	0.4613	1.488	1.501	1.444	1.448	
train losses     27:	0.6269	0.439	0.333	0.3309	0.3274	0.3184	0.6153	0.6505	0.4556	0.4612	1.485	1.498	1.443	1.447	
train losses     28:	0.6307	0.4391	0.3337	0.3293	0.3274	0.3182	0.6162	0.6501	0.4556	0.4611	1.484	1.495	1.441	1.446	
train losses     29:	0.6297	0.4376	0.3313	0.328	0.3274	0.3183	0.6157	0.65	0.4555	0.4612	1.484	1.498	1.443	1.447	
train losses     30:	0.6382	0.4373	0.3317	0.3283	0.3273	0.3181	0.615	0.6495	0.4554	0.4609	1.482	1.495	1.443	1.447	

val losses       30:	0.6019	0.4291	0.3197	0.3247	0.3289	0.3201	0.6396	0.6671	0.4393	0.4475	1.572	1.575	1.531	1.512	 | 0.7648 mean
                     	1.483	1.167	0.8444	0.8765	0.8662	0.8456	1.828	1.888	1.216	1.218	4.567	4.559	4.349	4.283	 | 2.7 quantile
                      	6.617	3.461	2.861	3.248	2.991	3.097	6.937	6.348	2.987	3.094	14.95	14.31	9.835	9.715	 | 14.95 max

train losses     31:	0.6288	0.436	0.3318	0.3278	0.3275	0.3182	0.614	0.6481	0.455	0.4608	1.482	1.493	1.442	1.446	
train losses     32:	0.6262	0.4351	0.3317	0.3282	0.3274	0.3181	0.6138	0.6486	0.4552	0.4607	1.481	1.493	1.441	1.446	
train losses     33:	0.6386	0.4348	0.3313	0.3278	0.3274	0.3181	0.6148	0.6487	0.4551	0.4606	1.483	1.496	1.443	1.447	
train losses     34:	0.6319	0.4337	0.329	0.3269	0.3272	0.3179	0.612	0.6458	0.4549	0.4603	1.48	1.493	1.442	1.446	
train losses     35:	0.6244	0.4332	0.3311	0.3285	0.3273	0.3179	0.6127	0.6473	0.455	0.4605	1.478	1.49	1.443	1.447	
train losses     36:	0.6382	0.433	0.3289	0.3261	0.3272	0.3178	0.6118	0.6464	0.4547	0.4603	1.478	1.491	1.441	1.445	
train losses     37:	0.6249	0.4315	0.3283	0.3257	0.3273	0.3179	0.6122	0.6456	0.4548	0.4602	1.478	1.491	1.441	1.446	
train losses     38:	0.6338	0.4318	0.3289	0.3274	0.3272	0.3178	0.6109	0.6463	0.4547	0.4602	1.478	1.49	1.441	1.445	
train losses     39:	0.6367	0.4309	0.3275	0.3244	0.3271	0.3177	0.6105	0.645	0.4548	0.4602	1.478	1.491	1.44	1.445	
train losses     40:	0.6217	0.4309	0.3287	0.3257	0.3272	0.3178	0.61	0.6444	0.4547	0.4601	1.476	1.49	1.44	1.445	

val losses       40:	0.5948	0.4231	0.3148	0.3206	0.3286	0.3197	0.637	0.6646	0.4385	0.4469	1.566	1.57	1.529	1.511	 | 0.7618 mean
                     	1.458	1.149	0.8328	0.8645	0.8651	0.8462	1.824	1.881	1.217	1.218	4.548	4.526	4.346	4.284	 | 2.691 quantile
                      	6.41	3.481	2.841	3.096	2.986	3.116	6.903	6.296	2.966	3.091	15.08	14.4	9.761	9.683	 | 15.08 max

train losses     41:	0.6318	0.4304	0.3277	0.3233	0.3272	0.3176	0.6102	0.6441	0.4547	0.4602	1.478	1.491	1.439	1.444	
train losses     42:	0.6243	0.4307	0.3305	0.3264	0.3272	0.3178	0.6115	0.6448	0.4545	0.4601	1.477	1.49	1.44	1.445	
train losses     43:	0.6213	0.4288	0.329	0.3259	0.3272	0.3176	0.6087	0.6416	0.4545	0.4599	1.478	1.49	1.441	1.445	
train losses     44:	0.6177	0.429	0.3266	0.3248	0.327	0.3176	0.6093	0.6438	0.4544	0.4598	1.478	1.49	1.44	1.445	
train losses     45:	0.6207	0.4286	0.326	0.323	0.327	0.3175	0.6088	0.6435	0.4542	0.4598	1.476	1.488	1.439	1.444	
train losses     46:	0.6195	0.4283	0.3275	0.3243	0.3271	0.3174	0.6093	0.6431	0.4543	0.4599	1.474	1.486	1.438	1.444	
train losses     47:	0.63	0.4272	0.3262	0.3225	0.3269	0.3175	0.6077	0.6423	0.4543	0.4597	1.473	1.486	1.44	1.444	
train losses     48:	0.6195	0.428	0.3269	0.3219	0.327	0.3174	0.6087	0.642	0.4543	0.4598	1.473	1.486	1.439	1.444	
train losses     49:	0.6319	0.4268	0.326	0.3213	0.327	0.3175	0.6071	0.6413	0.4541	0.4597	1.474	1.486	1.438	1.444	
train losses     50:	0.622	0.4267	0.3247	0.3203	0.327	0.3173	0.6066	0.6404	0.4541	0.4596	1.474	1.485	1.439	1.444	

val losses       50:	0.5936	0.4192	0.3131	0.3179	0.3283	0.3193	0.6359	0.6634	0.4381	0.4466	1.567	1.573	1.528	1.51	 | 0.761 mean
                     	1.46	1.137	0.8245	0.853	0.8638	0.8462	1.815	1.874	1.212	1.217	4.551	4.533	4.344	4.284	 | 2.69 quantile
                      	6.408	3.347	2.71	2.97	3.0	3.13	6.73	6.202	2.97	3.085	14.93	14.24	9.739	9.676	 | 14.93 max

train losses     51:	0.6245	0.4269	0.3271	0.3236	0.3271	0.3173	0.6069	0.641	0.4542	0.4596	1.473	1.485	1.438	1.444	
train losses     52:	0.6284	0.4257	0.325	0.3229	0.327	0.3174	0.606	0.6401	0.4542	0.4597	1.472	1.484	1.439	1.444	
train losses     53:	0.636	0.4261	0.3255	0.3215	0.3269	0.3173	0.6059	0.6395	0.4541	0.4596	1.471	1.483	1.438	1.443	
train losses     54:	0.6243	0.4254	0.3252	0.3216	0.3269	0.3173	0.6071	0.6405	0.4541	0.4596	1.472	1.484	1.439	1.444	
train losses     55:	0.632	0.4256	0.3257	0.3226	0.3268	0.3172	0.6069	0.6399	0.4538	0.4594	1.472	1.483	1.437	1.443	
train losses     56:	0.6217	0.4247	0.326	0.3212	0.327	0.3173	0.6061	0.6399	0.4539	0.4596	1.472	1.485	1.438	1.443	
train losses     57:	0.631	0.4252	0.3238	0.3185	0.3269	0.3171	0.6048	0.6384	0.4541	0.4596	1.471	1.483	1.437	1.443	
train losses     58:	0.6175	0.425	0.3255	0.3218	0.327	0.3173	0.6072	0.6406	0.4541	0.4594	1.472	1.483	1.438	1.443	
train losses     59:	0.6092	0.4239	0.324	0.3229	0.3269	0.3173	0.6068	0.6408	0.4537	0.4592	1.472	1.484	1.437	1.442	
train losses     60:	0.6235	0.4241	0.3243	0.3199	0.3268	0.3171	0.6048	0.6388	0.4538	0.4594	1.468	1.48	1.437	1.443	

val losses       60:	0.5913	0.418	0.3109	0.3161	0.3282	0.3192	0.6344	0.6623	0.4378	0.4463	1.567	1.573	1.528	1.509	 | 0.7601 mean
                     	1.447	1.135	0.8236	0.8529	0.8638	0.847	1.812	1.87	1.212	1.217	4.549	4.532	4.344	4.283	 | 2.689 quantile
                      	6.299	3.461	2.755	3.01	2.986	3.123	6.816	6.229	2.972	3.071	14.95	14.24	9.713	9.662	 | 14.95 max

train losses     61:	0.6227	0.4249	0.3249	0.3218	0.3268	0.317	0.6057	0.6405	0.4538	0.4593	1.47	1.483	1.439	1.444	
train losses     62:	0.6204	0.4242	0.3229	0.3217	0.3267	0.3171	0.6059	0.6404	0.4537	0.4593	1.47	1.481	1.437	1.443	
train losses     63:	0.6168	0.4247	0.3256	0.3221	0.3268	0.3172	0.606	0.6405	0.4538	0.4593	1.468	1.48	1.436	1.442	
train losses     64:	0.6318	0.4248	0.3246	0.3195	0.3268	0.3171	0.6063	0.6396	0.4536	0.4592	1.47	1.483	1.437	1.442	
train losses     65:	0.6209	0.4239	0.3237	0.3199	0.3268	0.3172	0.6053	0.6391	0.4537	0.4593	1.467	1.48	1.438	1.443	
train losses     66:	0.6205	0.423	0.3236	0.3198	0.3268	0.3171	0.6068	0.6399	0.4538	0.4593	1.469	1.482	1.437	1.443	
train losses     67:	0.6195	0.4239	0.3244	0.3205	0.3268	0.317	0.6039	0.6382	0.4537	0.4593	1.467	1.479	1.437	1.442	
train losses     68:	0.6288	0.4232	0.3258	0.321	0.3269	0.3171	0.6051	0.6382	0.4539	0.4592	1.469	1.481	1.437	1.442	
train losses     69:	0.6167	0.4222	0.3223	0.3195	0.3267	0.317	0.6049	0.6392	0.4538	0.4592	1.468	1.479	1.436	1.442	
train losses     70:	0.6216	0.4222	0.3244	0.3204	0.3269	0.3171	0.6059	0.6384	0.4538	0.4594	1.467	1.479	1.437	1.443	

val losses       70:	0.5918	0.4164	0.3103	0.3149	0.328	0.3191	0.6341	0.6616	0.4377	0.4462	1.568	1.573	1.528	1.509	 | 0.7598 mean
                     	1.454	1.128	0.8199	0.8473	0.8623	0.8461	1.807	1.87	1.21	1.216	4.547	4.529	4.339	4.283	 | 2.688 quantile
                      	6.346	3.379	2.69	2.975	2.991	3.136	6.739	6.224	2.97	3.074	14.98	14.29	9.714	9.663	 | 14.98 max

train losses     71:	0.6195	0.4231	0.3224	0.3195	0.3267	0.317	0.6058	0.6395	0.4536	0.4592	1.469	1.481	1.437	1.442	
train losses     72:	0.6178	0.4216	0.3223	0.3189	0.3267	0.3169	0.6038	0.638	0.4536	0.4591	1.468	1.48	1.436	1.442	
train losses     73:	0.625	0.4229	0.3229	0.3172	0.3267	0.3169	0.6049	0.638	0.4536	0.4593	1.467	1.479	1.436	1.442	
train losses     74:	0.6238	0.4218	0.3217	0.3173	0.3268	0.3169	0.605	0.6382	0.4538	0.4593	1.467	1.478	1.437	1.442	
train losses     75:	0.6163	0.4231	0.3231	0.3168	0.3267	0.317	0.6037	0.6375	0.4536	0.4592	1.465	1.478	1.435	1.441	
train losses     76:	0.6182	0.4211	0.3208	0.3177	0.3267	0.317	0.6035	0.6364	0.4535	0.4591	1.467	1.478	1.435	1.441	
train losses     77:	0.6276	0.4228	0.3227	0.3185	0.3267	0.3169	0.6033	0.6373	0.4535	0.4591	1.465	1.478	1.436	1.441	
train losses     78:	0.6192	0.4216	0.3226	0.3175	0.3267	0.317	0.6045	0.6375	0.4535	0.4591	1.467	1.479	1.437	1.442	
train losses     79:	0.6313	0.4217	0.323	0.3196	0.3267	0.3169	0.6047	0.6388	0.4535	0.4592	1.467	1.479	1.436	1.442	
train losses     80:	0.6148	0.4211	0.3208	0.3183	0.3266	0.3169	0.6034	0.6366	0.4534	0.4591	1.467	1.479	1.435	1.441	

val losses       80:	0.5934	0.415	0.3107	0.3149	0.328	0.3191	0.6356	0.6628	0.4377	0.4463	1.573	1.577	1.529	1.509	 | 0.7608 mean
                     	1.46	1.125	0.8169	0.8434	0.862	0.8455	1.81	1.869	1.21	1.214	4.538	4.54	4.334	4.277	 | 2.691 quantile
                      	6.353	3.379	2.683	2.838	2.994	3.145	6.728	6.213	2.973	3.073	14.95	14.26	9.692	9.652	 | 14.95 max

train losses     81:	0.6196	0.4217	0.3214	0.3185	0.3264	0.3169	0.605	0.6385	0.4534	0.4591	1.466	1.478	1.435	1.441	
train losses     82:	0.6203	0.4204	0.3209	0.3193	0.3266	0.317	0.6035	0.6382	0.4535	0.459	1.465	1.477	1.435	1.441	
train losses     83:	0.6226	0.4207	0.3226	0.3205	0.3267	0.317	0.6032	0.6379	0.4536	0.4592	1.467	1.479	1.436	1.441	
train losses     84:	0.6228	0.4213	0.3227	0.3201	0.3266	0.3168	0.6041	0.6379	0.4535	0.459	1.465	1.477	1.436	1.441	
train losses     85:	0.6235	0.4216	0.3223	0.319	0.3266	0.3169	0.605	0.6381	0.4535	0.4593	1.466	1.478	1.435	1.441	
train losses     86:	0.625	0.4211	0.3212	0.3179	0.3266	0.3168	0.6032	0.6366	0.4531	0.4587	1.467	1.478	1.435	1.441	
train losses     87:	0.6136	0.421	0.3224	0.3192	0.3267	0.317	0.6039	0.6374	0.4535	0.4592	1.465	1.476	1.435	1.44	
train losses     88:	0.6197	0.4217	0.323	0.3189	0.3266	0.317	0.6042	0.6382	0.4534	0.4591	1.466	1.478	1.436	1.441	
train losses     89:	0.6144	0.4206	0.3203	0.3177	0.3264	0.3168	0.6042	0.6372	0.4534	0.4591	1.468	1.479	1.435	1.441	
train losses     90:	0.6158	0.4211	0.3215	0.3177	0.3266	0.3169	0.6021	0.6347	0.4535	0.4592	1.463	1.475	1.435	1.441	

val losses       90:	0.5905	0.4148	0.3101	0.3144	0.3279	0.319	0.6342	0.6618	0.4377	0.4462	1.572	1.577	1.529	1.509	 | 0.7603 mean
                     	1.452	1.124	0.8178	0.8452	0.8615	0.846	1.808	1.868	1.21	1.215	4.536	4.533	4.336	4.279	 | 2.69 quantile
                      	6.322	3.38	2.692	2.844	2.971	3.156	6.73	6.202	2.971	3.073	14.95	14.25	9.677	9.653	 | 14.95 max

train losses     91:	0.6225	0.421	0.3217	0.3178	0.3266	0.3169	0.6039	0.6366	0.4534	0.459	1.466	1.479	1.434	1.44	
train losses     92:	0.6197	0.4209	0.3206	0.3184	0.3267	0.3169	0.6033	0.6379	0.4534	0.459	1.462	1.474	1.435	1.44	
train losses     93:	0.6133	0.42	0.3217	0.3179	0.3267	0.317	0.6026	0.6363	0.4535	0.4591	1.464	1.476	1.435	1.44	
train losses     94:	0.6152	0.4212	0.3232	0.3208	0.3266	0.3171	0.604	0.6377	0.4534	0.4591	1.465	1.476	1.435	1.441	
train losses     95:	0.6391	0.4208	0.3237	0.3194	0.3265	0.3168	0.6049	0.6382	0.4535	0.4592	1.466	1.478	1.436	1.441	
train losses     96:	0.6252	0.4213	0.3239	0.3215	0.3266	0.3169	0.604	0.6378	0.4534	0.4591	1.467	1.478	1.435	1.44	
train losses     97:	0.6247	0.4209	0.323	0.3205	0.3266	0.3169	0.6034	0.6369	0.4535	0.4592	1.464	1.476	1.435	1.441	
train losses     98:	0.614	0.4218	0.3224	0.318	0.3265	0.3168	0.6034	0.6361	0.4533	0.4591	1.467	1.478	1.435	1.441	
train losses     99:	0.6233	0.4199	0.3218	0.3174	0.3265	0.3169	0.6036	0.636	0.4534	0.4591	1.465	1.476	1.435	1.441	
train losses    100:	0.6155	0.4199	0.3216	0.318	0.3264	0.3167	0.6019	0.6355	0.4532	0.4588	1.463	1.474	1.435	1.44	

val losses      100:	0.5877	0.4147	0.309	0.314	0.3278	0.3189	0.6336	0.6612	0.4375	0.4461	1.57	1.575	1.528	1.509	 | 0.7595 mean
                     	1.439	1.127	0.8209	0.8498	0.8605	0.8457	1.809	1.865	1.21	1.215	4.538	4.538	4.333	4.277	 | 2.691 quantile
                      	6.242	3.445	2.775	2.99	2.97	3.155	6.767	6.191	2.969	3.077	14.97	14.26	9.698	9.673	 | 14.97 max

train losses    101:	0.6206	0.4198	0.3205	0.317	0.3265	0.3169	0.6025	0.6363	0.4533	0.4591	1.464	1.476	1.435	1.44	
train losses    102:	0.621	0.4216	0.3225	0.3188	0.3265	0.3169	0.6031	0.6368	0.4533	0.459	1.466	1.477	1.434	1.44	
train losses    103:	0.6221	0.4205	0.3221	0.3165	0.3266	0.3168	0.6022	0.6356	0.4533	0.4592	1.464	1.474	1.434	1.44	
train losses    104:	0.6188	0.4193	0.3208	0.3179	0.3265	0.3168	0.6031	0.637	0.4535	0.4592	1.465	1.478	1.435	1.44	
train losses    105:	0.6151	0.4201	0.3226	0.3195	0.3266	0.3168	0.6021	0.6365	0.4534	0.4591	1.464	1.476	1.434	1.44	
train losses    106:	0.6154	0.42	0.3222	0.3196	0.3265	0.3169	0.6039	0.6379	0.4533	0.4589	1.464	1.476	1.434	1.44	
train losses    107:	0.6181	0.4207	0.3209	0.3178	0.3266	0.3169	0.6037	0.6371	0.4531	0.459	1.468	1.48	1.434	1.44	
train losses    108:	0.6114	0.4197	0.3202	0.3185	0.3265	0.3169	0.6045	0.6385	0.4532	0.4588	1.465	1.477	1.434	1.44	
train losses    109:	0.6135	0.4213	0.3237	0.3194	0.3264	0.3167	0.602	0.636	0.4535	0.459	1.464	1.476	1.435	1.441	
train losses    110:	0.6208	0.4197	0.3201	0.3185	0.3265	0.3168	0.6018	0.6366	0.4532	0.459	1.464	1.476	1.435	1.441	

val losses      110:	0.5871	0.4145	0.3089	0.3136	0.3277	0.3188	0.6338	0.6617	0.4375	0.4461	1.57	1.576	1.528	1.509	 | 0.7595 mean
                     	1.439	1.124	0.8196	0.8475	0.86	0.8461	1.812	1.867	1.21	1.215	4.549	4.547	4.331	4.275	 | 2.69 quantile
                      	6.263	3.423	2.783	3.019	2.973	3.155	6.768	6.21	2.975	3.077	14.87	14.17	9.699	9.676	 | 14.87 max

train losses    111:	0.6227	0.421	0.323	0.3207	0.3266	0.3167	0.6033	0.6371	0.4533	0.459	1.465	1.477	1.435	1.44	
train losses    112:	0.6111	0.4192	0.3211	0.3184	0.3266	0.3168	0.6019	0.6348	0.4533	0.4589	1.463	1.475	1.435	1.441	
train losses    113:	0.626	0.421	0.3232	0.3186	0.3265	0.3168	0.6047	0.6379	0.4532	0.459	1.465	1.476	1.435	1.44	
train losses    114:	0.6167	0.4208	0.3221	0.3197	0.3264	0.3168	0.6036	0.6376	0.4532	0.4589	1.466	1.477	1.434	1.44	
train losses    115:	0.6132	0.4196	0.3213	0.3178	0.3265	0.3167	0.6023	0.6357	0.4534	0.4591	1.465	1.478	1.435	1.44	
train losses    116:	0.6243	0.4199	0.319	0.3171	0.3264	0.3167	0.603	0.637	0.4533	0.4589	1.462	1.474	1.435	1.44	
train losses    117:	0.6151	0.4197	0.324	0.3217	0.3266	0.3169	0.6031	0.637	0.4534	0.4591	1.463	1.475	1.435	1.441	
train losses    118:	0.628	0.4196	0.3209	0.3179	0.3265	0.3168	0.6025	0.6366	0.4533	0.4589	1.463	1.474	1.435	1.44	
train losses    119:	0.613	0.4205	0.321	0.3176	0.3265	0.3168	0.6015	0.6351	0.4533	0.459	1.465	1.476	1.435	1.44	
train losses    120:	0.6158	0.419	0.3205	0.3181	0.3265	0.3168	0.6024	0.637	0.4534	0.459	1.464	1.476	1.435	1.441	

val losses      120:	0.588	0.4143	0.3092	0.3141	0.3277	0.3189	0.6339	0.6616	0.4375	0.4461	1.571	1.576	1.528	1.508	 | 0.7597 mean
                     	1.442	1.124	0.8181	0.8481	0.8607	0.8461	1.806	1.867	1.21	1.215	4.542	4.534	4.335	4.276	 | 2.691 quantile
                      	6.262	3.394	2.728	2.941	2.966	3.164	6.743	6.184	2.966	3.074	14.99	14.28	9.694	9.679	 | 14.99 max

train losses    121:	0.6235	0.4206	0.3226	0.3173	0.3265	0.3168	0.6035	0.6357	0.4535	0.4592	1.466	1.477	1.434	1.44	
train losses    122:	0.614	0.4196	0.3228	0.3198	0.3266	0.3169	0.6032	0.6357	0.4533	0.459	1.464	1.476	1.434	1.44	
train losses    123:	0.6205	0.4205	0.3218	0.3194	0.3264	0.3167	0.6025	0.6362	0.4533	0.4589	1.462	1.474	1.435	1.44	
train losses    124:	0.622	0.4209	0.323	0.3175	0.3264	0.3167	0.6017	0.6354	0.4531	0.4589	1.465	1.477	1.435	1.44	
train losses    125:	0.6158	0.4196	0.3242	0.3207	0.3267	0.317	0.603	0.6366	0.4533	0.4591	1.464	1.477	1.434	1.439	
train losses    126:	0.6152	0.4186	0.3202	0.3174	0.3264	0.3168	0.602	0.6349	0.4535	0.4592	1.462	1.473	1.434	1.44	
train losses    127:	0.6185	0.4203	0.3217	0.3174	0.3265	0.3167	0.6033	0.6371	0.4532	0.459	1.465	1.477	1.435	1.44	
train losses    128:	0.6215	0.4202	0.3207	0.317	0.3265	0.3168	0.6019	0.6355	0.4533	0.4591	1.463	1.474	1.436	1.441	
train losses    129:	0.6183	0.4192	0.3201	0.3176	0.3265	0.3169	0.6013	0.6355	0.4534	0.4591	1.462	1.474	1.435	1.44	
train losses    130:	0.629	0.4195	0.3205	0.3164	0.3264	0.3167	0.6021	0.6355	0.4533	0.4589	1.464	1.476	1.434	1.44	

val losses      130:	0.5882	0.4144	0.3092	0.3136	0.3277	0.3189	0.6338	0.6616	0.4375	0.4461	1.571	1.577	1.529	1.509	 | 0.7598 mean
                     	1.444	1.124	0.8183	0.846	0.8614	0.8456	1.808	1.865	1.21	1.215	4.534	4.531	4.333	4.277	 | 2.691 quantile
                      	6.274	3.386	2.738	2.918	2.967	3.164	6.762	6.209	2.971	3.073	15.0	14.3	9.666	9.652	 | 15.0 max

train losses    131:	0.6189	0.421	0.3225	0.319	0.3264	0.3167	0.6034	0.6371	0.4532	0.459	1.465	1.477	1.435	1.44	
train losses    132:	0.6172	0.4199	0.3209	0.317	0.3266	0.3168	0.6028	0.636	0.4533	0.4591	1.464	1.476	1.435	1.44	
train losses    133:	0.6185	0.4198	0.3208	0.3178	0.3266	0.3169	0.6029	0.6364	0.4533	0.4591	1.463	1.474	1.434	1.44	
train losses    134:	0.6138	0.4198	0.3216	0.3188	0.3265	0.3168	0.6033	0.6366	0.4533	0.4591	1.461	1.473	1.435	1.44	
train losses    135:	0.6188	0.4203	0.3238	0.32	0.3265	0.3168	0.6017	0.6348	0.4535	0.4592	1.461	1.472	1.435	1.441	
train losses    136:	0.6191	0.4188	0.3196	0.3171	0.3265	0.3169	0.6033	0.6368	0.4534	0.459	1.464	1.475	1.436	1.441	
train losses    137:	0.6135	0.4204	0.3227	0.3192	0.3265	0.3167	0.6028	0.6362	0.4533	0.459	1.463	1.475	1.434	1.44	
train losses    138:	0.6138	0.4201	0.3226	0.3201	0.3265	0.3169	0.6034	0.6379	0.4535	0.459	1.464	1.476	1.435	1.44	
train losses    139:	0.6233	0.4195	0.3212	0.3184	0.3265	0.3168	0.6017	0.6365	0.4533	0.459	1.461	1.474	1.434	1.44	
train losses    140:	0.6212	0.4203	0.3244	0.3223	0.3264	0.3168	0.6038	0.6368	0.4534	0.4591	1.466	1.477	1.435	1.44	

val losses      140:	0.5879	0.4144	0.309	0.3143	0.3277	0.3189	0.6334	0.6613	0.4374	0.446	1.57	1.576	1.528	1.508	 | 0.7595 mean
                     	1.438	1.125	0.8213	0.8503	0.8614	0.8463	1.812	1.865	1.211	1.215	4.54	4.531	4.332	4.278	 | 2.69 quantile
                      	6.215	3.443	2.826	3.004	2.963	3.162	6.783	6.204	2.966	3.072	14.99	14.27	9.675	9.666	 | 14.99 max

train losses    141:	0.6145	0.4204	0.3216	0.3179	0.3265	0.3168	0.6019	0.6364	0.4532	0.4589	1.463	1.474	1.435	1.44	
train losses    142:	0.626	0.4201	0.3218	0.3194	0.3266	0.3168	0.6034	0.638	0.4534	0.4591	1.461	1.473	1.434	1.44	
train losses    143:	0.6183	0.4196	0.3234	0.3208	0.3264	0.3168	0.6023	0.6358	0.4532	0.459	1.461	1.473	1.435	1.44	
train losses    144:	0.6084	0.4207	0.3238	0.32	0.3266	0.3168	0.6026	0.6361	0.4533	0.4593	1.462	1.473	1.434	1.44	
