train losses     26:	0.5811	0.3312	0.2322	 0.219	0.3269	0.3167	0.3382	0.3447	 0.378	0.3813	0.7621	0.7736	0.8777	0.8804	
train losses     27:	0.5862	0.3289	0.2305	 0.219	0.3266	0.3169	0.3379	0.3462	0.3772	0.3788	0.7503	0.7582	0.8825	0.8858	
train losses     28:	 0.564	0.3274	0.2318	0.2186	0.3269	0.3166	0.3376	0.3425	 0.377	0.3789	0.7445	0.7566	0.8777	0.8783	
train losses     29:	0.5858	0.3256	0.2287	0.2164	0.3264	0.3166	0.3368	0.3431	0.3755	0.3768	   0.8	 0.812	0.8975	0.8999	
train losses     30:	0.5747	0.3252	0.2325	0.2205	0.3262	0.3166	0.3369	0.3448	0.3727	0.3736	0.8092	0.8186	0.8043	0.8083	

val losses       30:	 0.646	0.3134	0.2286	0.2155	0.3276	0.2995	0.3557	 0.373	 0.352	0.3491	 1.314	 1.329	 1.315	 1.297	 | 0.6225 mean
                     	 1.525	0.8357	 0.601	0.5597	0.8294	0.7681	0.9593	0.9668	0.9042	0.8777	 3.451	  3.45	 3.461	 3.336	 | 2.227 quantile
                      	 5.108	 2.996	  2.03	 3.368	 2.878	 2.892	 2.096	 2.384	 2.273	 2.359	 7.248	 7.779	 6.464	 6.634	 | 7.779 max

train losses     31:	0.5722	0.3223	0.2282	0.2164	0.3261	0.3157	0.3319	 0.337	0.3707	0.3721	0.7012	0.7086	0.8112	0.8133	
train losses     32:	0.5763	0.3207	0.2279	0.2166	0.3261	0.3159	0.3328	0.3382	0.3702	0.3709	0.6828	0.6889	0.7762	0.7815	
train losses     33:	0.5611	0.3205	 0.229	0.2175	0.3255	0.3157	0.3302	0.3346	0.3671	0.3685	0.6769	0.6804	0.7944	0.7979	
train losses     34:	0.5702	 0.319	0.2283	0.2166	0.3257	 0.316	0.3309	0.3345	0.3674	0.3678	0.6394	0.6418	0.8065	0.8114	
train losses     35:	0.5866	 0.318	0.2283	0.2155	0.3254	0.3153	0.3321	0.3353	 0.366	0.3661	0.6459	0.6499	 0.768	0.7705	
train losses     36:	0.5588	0.3169	0.2269	0.2145	0.3251	0.3154	0.3268	0.3313	 0.364	0.3646	0.6765	0.6811	0.7535	0.7567	
train losses     37:	0.5623	0.3146	0.2277	0.2153	 0.325	0.3149	0.3273	0.3319	 0.362	0.3622	 0.698	0.7075	0.7025	0.7057	
train losses     38:	0.5671	 0.313	0.2268	0.2142	0.3251	0.3147	0.3268	0.3322	0.3615	0.3619	0.6632	 0.671	0.6663	0.6731	
train losses     39:	0.5708	0.3132	 0.225	0.2126	0.3247	0.3146	0.3255	0.3295	0.3608	0.3608	0.6284	0.6363	0.6787	0.6853	
train losses     40:	0.5852	0.3118	0.2256	0.2132	0.3245	0.3144	0.3244	0.3287	0.3598	0.3595	0.6311	0.6305	0.6952	0.6994	

val losses       40:	0.6016	0.3039	0.2277	0.2148	0.3268	0.2995	0.3505	  0.37	0.3513	0.3484	 1.342	 1.352	 1.397	  1.39	 | 0.634 mean
                     	 1.452	0.8184	0.5912	0.5552	0.8294	0.7718	0.9518	0.9473	0.9039	0.8628	 3.455	 3.503	 3.589	 3.544	 | 2.314 quantile
                      	 5.484	 3.444	 2.124	 3.734	 2.856	 2.898	 2.076	 2.398	 2.569	 2.493	 6.953	 7.343	  7.56	 6.953	 | 7.56 max

train losses     41:	0.5653	0.3115	 0.225	0.2118	0.3242	0.3145	0.3237	0.3285	0.3594	0.3593	0.5956	0.6028	0.6846	0.6902	
train losses     42:	0.5708	0.3095	0.2247	0.2115	0.3242	0.3144	0.3251	0.3294	0.3576	0.3575	0.5823	0.5927	0.6483	0.6539	
train losses     43:	0.5637	0.3085	 0.228	0.2144	0.3242	0.3141	0.3242	0.3294	0.3566	0.3556	0.5807	0.5835	0.6427	0.6457	
train losses     44:	0.5723	0.3081	0.2243	  0.21	0.3236	0.3136	0.3232	0.3255	 0.356	0.3556	0.6645	0.6775	0.6866	0.6894	
